X0 dyn,X0 lin,X0 diff,X1 dyn,X1 lin,X1 diff,X2 dyn,X2 lin,X2 diff,X3 dyn,X3 lin,X3 diff,X4 dyn,X4 lin,X4 diff,X5 dyn,X5 lin,X5 diff,X6 dyn,X6 lin,X6 diff,X7 dyn,X7 lin,X7 diff,X8 dyn,X8 lin,X8 diff,X9 dyn,X9 lin,X9 diff,X10 dyn,X10 lin,X10 diff,X11 dyn,X11 lin,X11 diff,X12 dyn,X12 lin,X12 diff,X13 dyn,X13 lin,X13 diff,X14 dyn,X14 lin,X14 diff,X15 dyn,X15 lin,X15 diff,,,,,,
-0.0796643,-0.0796933,-2.89929E-05,0.0420899,0.0419625,-0.000127324,0.101017,0.100988,-2.8327E-05,-2.59279,-2.59297,-0.000179577,-0.0611361,-0.0611125,2.3627E-05,0.925046,0.925197,0.00015147,-0.00284694,-0.00284771,-7.76171E-07,0.482863,0.482827,-3.65296E-05,0.0117656,0.0117552,-1.0423E-05,0.00362381,-0.00608933,-0.00971313,0.0159199,-0.0164312,-0.032351,0.00353786,0.0139632,0.0104253,0.0224494,0.047856,0.0254066,-0.00295415,-0.00721053,-0.00425638,-0.0189226,-0.0993183,-0.0803957,9.78211E-05,0.00408696,0.00398914,0.00456607,0.00397631,-0.000589769,0.00130924,0.00105338,-0.000255861
-0.0796281,-0.0796571,-2.8952E-05,0.042249,0.0421217,-0.000127315,0.101052,0.101024,-2.82838E-05,-2.59256,-2.59274,-0.000179611,-0.0611656,-0.061142,2.35901E-05,0.924856,0.925008,0.000151341,-0.00284594,-0.00284674,-8.00537E-07,0.482909,0.482872,-3.64956E-05,0.0117788,0.0117682,-1.05869E-05,0.00361925,-0.0061121,-0.00973135,0.015919,-0.0164344,-0.0323535,0.003533,0.0139737,0.0104407,0.0224531,0.047857,0.025404,-0.00295016,-0.00719335,-0.0042432,-0.0189078,-0.0992969,-0.080389,0.000100909,0.00406041,0.0039595,0.00456166,0.00398143,-0.000580234,0.00132637,0.00108966,-0.000236707
-0.079592,-0.0796209,-2.89256E-05,0.0424082,0.0422809,-0.000127314,0.101087,0.101059,-2.82547E-05,-2.59234,-2.59252,-0.00017963,-0.0611951,-0.0611715,2.35664E-05,0.924667,0.924819,0.000151246,-0.00284491,-0.00284574,-8.25767E-07,0.482955,0.482918,-3.64596E-05,0.0117921,0.0117814,-1.06729E-05,0.00361623,-0.00613255,-0.00974879,0.0159192,-0.0164367,-0.0323559,0.00352964,0.0139874,0.0104578,0.0224551,0.0478554,0.0254003,-0.00294741,-0.00717451,-0.00422711,-0.0188964,-0.0992806,-0.0803841,0.000104032,0.00402582,0.00392179,0.0045576,0.00397794,-0.000579661,0.00133632,0.0011013,-0.000235021
-0.0795558,-0.0795847,-2.89073E-05,0.0425673,0.04244,-0.00012732,0.101123,0.101094,-2.82335E-05,-2.59211,-2.59229,-0.000179642,-0.0612246,-0.061201,2.35463E-05,0.924478,0.92463,0.000151163,-0.00284386,-0.00284471,-8.49316E-07,0.483,0.482964,-3.64381E-05,0.0118055,0.0117948,-1.07349E-05,0.00361411,-0.00614812,-0.00976223,0.0159201,-0.0164379,-0.032358,0.00352715,0.0139947,0.0104675,0.0224564,0.0478548,0.0253985,-0.00294496,-0.00718885,-0.0042439,-0.0188863,-0.0992743,-0.080388,0.000106948,0.00403017,0.00392323,0.0045553,0.00397416,-0.000581143,0.00134365,0.00111423,-0.000229414
-0.0795197,-0.0795486,-2.88688E-05,0.0427265,0.0425992,-0.000127324,0.101158,0.10113,-2.81871E-05,-2.59189,-2.59207,-0.000179654,-0.0612542,-0.0612304,2.37598E-05,0.92429,0.924441,0.000151175,-0.00284273,-0.00284364,-9.12838E-07,0.483046,0.483009,-3.64235E-05,0.0118194,0.0118082,-1.11784E-05,0.0036068,-0.00616716,-0.00977396,0.0159201,-0.0164385,-0.0323586,0.00351855,0.0140121,0.0104936,0.0224579,0.0478516,0.0253937,-0.00299019,-0.007166,-0.00417581,-0.018891,-0.0992695,-0.0803785,0.000116999,0.0039823,0.0038653,0.00455282,0.0039692,-0.000583619,0.00143808,0.00111026,-0.000327815
-0.0794837,-0.0795125,-2.88356E-05,0.0428857,0.0427583,-0.000127336,0.101193,0.101165,-2.81557E-05,-2.59167,-2.59185,-0.000179643,-0.0612838,-0.0612602,2.36553E-05,0.924101,0.924252,0.000151075,-0.00284161,-0.0028425,-8.90729E-07,0.483091,0.483055,-3.63951E-05,0.0118337,0.0118223,-1.14459E-05,0.00360577,-0.00620098,-0.00980676,0.0159225,-0.0164405,-0.032363,0.00351797,0.0140373,0.0105193,0.0224566,0.0478407,0.0253841,-0.00295449,-0.00711444,-0.00415994,-0.0188745,-0.0992483,-0.0803738,0.000113019,0.00382939,0.00371637,0.00454929,0.00396663,-0.000582659,0.00142308,0.00117275,-0.00025033
-0.0794476,-0.0794765,-2.88311E-05,0.0430449,0.0429175,-0.000127356,0.101228,0.1012,-2.81481E-05,-2.59144,-2.59162,-0.000179648,-0.0613133,-0.0612897,2.35873E-05,0.923912,0.924063,0.000150989,-0.00284046,-0.00284138,-9.14561E-07,0.483137,0.4831,-3.63922E-05,0.0118479,0.0118365,-1.13485E-05,0.00360654,-0.00620752,-0.00981407,0.0159252,-0.0164388,-0.0323639,0.00351868,0.0140392,0.0105206,0.0224568,0.04784,0.0253832,-0.00293412,-0.00713952,-0.0042054,-0.0188585,-0.0992309,-0.0803724,0.000113246,0.00393281,0.00381956,0.00455078,0.00396443,-0.000586347,0.00139171,0.00118265,-0.000209065
-0.0794116,-0.0794404,-2.88534E-05,0.0432041,0.0430767,-0.000127377,0.101263,0.101235,-2.81684E-05,-2.59122,-2.5914,-0.000179659,-0.0613426,-0.0613192,2.34375E-05,0.923723,0.923874,0.000150855,-0.00283931,-0.00284024,-9.29636E-07,0.483182,0.483146,-3.64126E-05,0.0118616,0.0118507,-1.0944E-05,0.00360795,-0.0062194,-0.00982735,0.0159273,-0.0164376,-0.0323649,0.00351957,0.0140526,0.010533,0.0224587,0.0478386,0.0253799,-0.00293233,-0.00713622,-0.00420388,-0.0188476,-0.0992245,-0.0803769,0.000116921,0.00394373,0.00382681,0.0045532,0.0039643,-0.000588898,0.00136634,0.00115872,-0.000207619
-0.0793755,-0.0794044,-2.88637E-05,0.0433633,0.043236,-0.000127395,0.101299,0.101271,-2.81768E-05,-2.59099,-2.59117,-0.00017967,-0.0613719,-0.0613485,2.33632E-05,0.923535,0.923686,0.000150596,-0.00283814,-0.00283907,-9.37953E-07,0.483228,0.483191,-3.64064E-05,0.0118751,0.0118644,-1.0792E-05,0.00360952,-0.00623466,-0.00984418,0.0159295,-0.0164373,-0.0323668,0.00352073,0.0140706,0.0105499,0.0224618,0.0478349,0.0253731,-0.00292579,-0.00712429,-0.0041985,-0.0188168,-0.0992074,-0.0803905,0.000119804,0.00391518,0.00379537,0.00455054,0.00396633,-0.000584215,0.00134598,0.00114193,-0.000204054
-0.0793394,-0.0793683,-2.88605E-05,0.0435226,0.0433952,-0.000127399,0.101334,0.101306,-2.8169E-05,-2.59077,-2.59095,-0.000179692,-0.0614011,-0.0613777,2.34175E-05,0.923347,0.923497,0.000150618,-0.00283693,-0.0028379,-9.71136E-07,0.483273,0.483237,-3.64261E-05,0.0118887,0.0118778,-1.08631E-05,0.00360853,-0.00624916,-0.00985769,0.01593,-0.0164372,-0.0323672,0.00351934,0.0140884,0.010569,0.0224623,0.0478355,0.0253732,-0.00292834,-0.00711663,-0.00418829,-0.0188178,-0.0991926,-0.0803748,0.000122098,0.00389661,0.00377451,0.00455512,0.00396337,-0.000591752,0.00136051,0.00112651,-0.000233995
-0.0793033,-0.0793322,-2.88521E-05,0.0436819,0.0435545,-0.000127411,0.101369,0.101341,-2.81573E-05,-2.59054,-2.59072,-0.000179692,-0.0614304,-0.061407,2.34106E-05,0.923159,0.923309,0.000150562,-0.00283569,-0.00283668,-9.95257E-07,0.483319,0.483282,-3.64476E-05,0.0119024,0.0118914,-1.09564E-05,0.00360738,-0.00626621,-0.00987359,0.0159315,-0.0164379,-0.0323694,0.00351778,0.014105,0.0105873,0.0224625,0.0478296,0.0253671,-0.00292833,-0.00709771,-0.00416938,-0.0188118,-0.0991806,-0.0803688,0.000125091,0.00386501,0.00373991,0.0045575,0.00396481,-0.000592696,0.00137251,0.0011356,-0.000236904
-0.0792673,-0.0792961,-2.88434E-05,0.0438412,0.0437137,-0.000127425,0.101404,0.101376,-2.81455E-05,-2.59032,-2.5905,-0.000179694,-0.0614597,-0.0614363,2.33977E-05,0.92297,0.923121,0.000150489,-0.00283442,-0.00283544,-1.01563E-06,0.483364,0.483328,-3.64658E-05,0.0119162,0.0119051,-1.10292E-05,0.00360636,-0.00628352,-0.00988987,0.0159334,-0.0164378,-0.0323712,0.00351637,0.0141213,0.010605,0.0224628,0.0478244,0.0253617,-0.00292653,-0.00708226,-0.00415574,-0.0188019,-0.0991677,-0.0803659,0.000127659,0.0038341,0.00370644,0.00455971,0.0039653,-0.000594407,0.00138048,0.0011447,-0.000235777
-0.0792312,-0.0792601,-2.88357E-05,0.0440005,0.043873,-0.00012744,0.101439,0.101411,-2.81347E-05,-2.59009,-2.59027,-0.000179699,-0.0614889,-0.0614655,2.33837E-05,0.922782,0.922933,0.000150404,-0.00283313,-0.00283417,-1.0361E-06,0.48341,0.483373,-3.64831E-05,0.01193,0.0119189,-1.10827E-05,0.00360541,-0.00629038,-0.00989579,0.0159353,-0.0163957,-0.032331,0.00351503,0.0141268,0.0106118,0.0224635,0.0478168,0.0253533,-0.00292477,-0.00706249,-0.00413772,-0.0187912,-0.0993201,-0.0805289,0.000130212,0.00389267,0.00376245,0.00456198,0.00414652,-0.000415465,0.00138702,0.00121045,-0.000176573
-0.0791952,-0.079224,-2.88296E-05,0.0441598,0.0440323,-0.000127457,0.101475,0.101446,-2.81261E-05,-2.58987,-2.59005,-0.000179703,-0.0615181,-0.0614947,2.33507E-05,0.922595,0.922745,0.00015028,-0.00283182,-0.00283287,-1.05107E-06,0.483455,0.483419,-3.65016E-05,0.0119439,0.0119328,-1.11129E-05,0.00360513,-0.00630695,-0.00991208,0.0159377,-0.0163954,-0.0323331,0.00351463,0.0141424,0.0106278,0.0224635,0.0478129,0.0253494,-0.00291366,-0.00705089,-0.00413723,-0.0187618,-0.0993074,-0.0805456,0.000130071,0.00386926,0.00373919,0.00456321,0.00414731,-0.000415901,0.00138312,0.00121675,-0.00016637
-0.0791592,-0.079188,-2.88336E-05,0.0443191,0.0441917,-0.000127475,0.10151,0.101482,-2.81274E-05,-2.58964,-2.58982,-0.000179724,-0.0615472,-0.0615239,2.32914E-05,0.922407,0.922557,0.000150038,-0.00283049,-0.00283156,-1.06681E-06,0.483501,0.483465,-3.64937E-05,0.0119577,0.0119467,-1.10191E-05,0.00360551,-0.00632006,-0.00992557,0.0159395,-0.0163945,-0.032334,0.00351437,0.0141553,0.0106409,0.022468,0.0478128,0.0253448,-0.00291541,-0.0070526,-0.00413719,-0.0187461,-0.0992988,-0.0805527,0.000135369,0.00387884,0.00374347,0.00456201,0.00414707,-0.000414949,0.00137649,0.00121649,-0.000160003
-0.0791231,-0.0791519,-2.88335E-05,0.0444785,0.044351,-0.000127484,0.101545,0.101517,-2.81243E-05,-2.58942,-2.5896,-0.000179746,-0.0615763,-0.061553,2.32763E-05,0.92222,0.92237,0.000149914,-0.00282914,-0.00283022,-1.08456E-06,0.483547,0.48351,-3.65038E-05,0.0119714,0.0119604,-1.10127E-05,0.00360488,-0.006338,-0.00994288,0.0159402,-0.016395,-0.0323352,0.00351332,0.0141747,0.0106614,0.0224702,0.0478106,0.0253404,-0.00291682,-0.0070336,-0.00411679,-0.0187406,-0.099279,-0.0805384,0.000137958,0.00383134,0.00369339,0.00456499,0.00414562,-0.000419371,0.00138432,0.00121109,-0.000173238
-0.0790871,-0.0791159,-2.88193E-05,0.0446379,0.0445104,-0.000127492,0.10158,0.101552,-2.81059E-05,-2.58919,-2.58937,-0.000179747,-0.0616055,-0.0615822,2.33118E-05,0.922032,0.922182,0.000149977,-0.00282775,-0.00282886,-1.114E-06,0.483592,0.483556,-3.65495E-05,0.0119854,0.0119742,-1.1191E-05,0.00360326,-0.00635616,-0.00995942,0.0159418,-0.0163968,-0.0323386,0.00351134,0.0141941,0.0106828,0.022469,0.0478102,0.0253412,-0.00291549,-0.00700775,-0.00409226,-0.0187387,-0.0993239,-0.0805852,0.000139803,0.0036416,0.0035018,0.00457071,0.00415586,-0.000414857,0.00140189,0.00122875,-0.000173148
-0.0790511,-0.0790799,-2.88097E-05,0.0447973,0.0446698,-0.000127511,0.101615,0.101587,-2.80934E-05,-2.58897,-2.58915,-0.000179743,-0.0616346,-0.0616113,2.3294E-05,0.921845,0.921995,0.000149916,-0.00282634,-0.00282747,-1.13031E-06,0.483638,0.483602,-3.65789E-05,0.0119995,0.0119882,-1.12734E-05,0.00360214,-0.00637324,-0.00997537,0.0159443,-0.0163964,-0.0323407,0.00350984,0.0142094,0.0106996,0.0224688,0.0478041,0.0253353,-0.00291355,-0.00699305,-0.0040795,-0.0187309,-0.0993125,-0.0805816,0.000141808,0.00361837,0.00347657,0.00457406,0.00415863,-0.000415426,0.00141128,0.00124191,-0.00016937
-0.0790151,-0.0790439,-2.8802E-05,0.0449567,0.0448292,-0.000127531,0.10165,0.101622,-2.80826E-05,-2.58875,-2.58892,-0.000179743,-0.0616637,-0.0616404,2.32795E-05,0.921658,0.921807,0.000149848,-0.00282491,-0.00282605,-1.14602E-06,0.483684,0.483647,-3.66012E-05,0.0120136,0.0120023,-1.13342E-05,0.00360121,-0.00639068,-0.00999189,0.0159468,-0.0163977,-0.0323445,0.00350853,0.0142264,0.0107179,0.0224689,0.0478087,0.0253398,-0.00291176,-0.0070055,-0.00409375,-0.0187224,-0.0994109,-0.0806885,0.000143735,0.00341747,0.00327374,0.00457679,0.0041882,-0.000388598,0.00141862,0.00122806,-0.000190561
-0.0789791,-0.0790079,-2.87953E-05,0.0451161,0.0449886,-0.000127551,0.101685,0.101657,-2.80728E-05,-2.58852,-2.5887,-0.000179745,-0.0616928,-0.0616695,2.32662E-05,0.92147,0.92162,0.000149784,-0.00282346,-0.00282462,-1.15939E-06,0.48373,0.483693,-3.66259E-05,0.0120279,0.0120165,-1.13862E-05,0.0036004,-0.00640726,-0.0100077,0.0159493,-0.0163968,-0.032346,0.00350733,0.0142423,0.010735,0.0224691,0.047804,0.0253349,-0.0029101,-0.00699197,-0.00408187,-0.0187145,-0.0993984,-0.0806839,0.000145373,0.00339499,0.00324962,0.00458001,0.00418899,-0.000391022,0.00142491,0.00123348,-0.000191436
-0.0789431,-0.0789719,-2.87892E-05,0.0452756,0.045148,-0.000127571,0.10172,0.101692,-2.80637E-05,-2.5883,-2.58848,-0.000179746,-0.0617219,-0.0616986,2.32528E-05,0.921283,0.921433,0.00014972,-0.002822,-0.00282317,-1.17236E-06,0.483775,0.483739,-3.66522E-05,0.0120421,0.0120307,-1.14338E-05,0.00359966,-0.00642371,-0.0100234,0.0159517,-0.0163959,-0.0323476,0.0035062,0.0142583,0.0107521,0.0224693,0.0477992,0.0253299,-0.00290842,-0.0069785,-0.00407008,-0.0187065,-0.0993858,-0.0806792,0.000146991,0.00337415,0.00322716,0.00458327,0.00419015,-0.000393113,0.0014308,0.0012381,-0.000192704
-0.0789071,-0.0789359,-2.87836E-05,0.0454351,0.0453075,-0.00012759,0.101756,0.101727,-2.80549E-05,-2.58807,-2.58825,-0.000179748,-0.0617509,-0.0617277,2.32394E-05,0.921096,0.921246,0.000149656,-0.00282052,-0.0028217,-1.1852E-06,0.483821,0.483785,-3.66773E-05,0.0120565,0.012045,-1.14797E-05,0.00359896,-0.00644006,-0.010039,0.0159541,-0.0163951,-0.0323492,0.00350511,0.0142742,0.0107691,0.0224695,0.0477945,0.025325,-0.00290675,-0.00696513,-0.00405839,-0.0186984,-0.0993732,-0.0806747,0.000148592,0.00335353,0.00320493,0.00458636,0.00419136,-0.000395002,0.00143651,0.00124241,-0.000194101
-0.0788711,-0.0788999,-2.87782E-05,0.0455946,0.045467,-0.000127609,0.101791,0.101763,-2.80464E-05,-2.58785,-2.58803,-0.00017975,-0.06178,-0.0617567,2.32259E-05,0.920909,0.921059,0.00014959,-0.00281902,-0.00282022,-1.19791E-06,0.483867,0.48383,-3.6701E-05,0.0120709,0.0120594,-1.15247E-05,0.00359829,-0.00645636,-0.0100546,0.0159565,-0.0163943,-0.0323508,0.00350405,0.0142902,0.0107862,0.0224697,0.0477898,0.02532,-0.00290506,-0.00695183,-0.00404677,-0.0186902,-0.0993605,-0.0806704,0.000150176,0.00333306,0.00318288,0.00458927,0.00419245,-0.000396817,0.00144211,0.0012466,-0.000195513
-0.0788351,-0.0788639,-2.87729E-05,0.0457542,0.0456265,-0.000127628,0.101826,0.101798,-2.80381E-05,-2.58762,-2.5878,-0.000179752,-0.061809,-0.0617858,2.32124E-05,0.920722,0.920872,0.000149523,-0.00281751,-0.00281872,-1.21049E-06,0.483913,0.483876,-3.67232E-05,0.0120853,0.0120738,-1.15689E-05,0.00359764,-0.0064726,-0.0100702,0.0159589,-0.0163935,-0.0323524,0.00350301,0.0143062,0.0108032,0.02247,0.0477851,0.0253151,-0.00290337,-0.00693858,-0.00403521,-0.0186818,-0.0993479,-0.0806661,0.000151744,0.00331274,0.00316099,0.00459201,0.00419342,-0.000398587,0.00144762,0.00125071,-0.000196912
-0.0787992,-0.0788279,-2.87678E-05,0.0459137,0.0457861,-0.000127647,0.101861,0.101833,-2.80298E-05,-2.5874,-2.58758,-0.000179754,-0.061838,-0.0618148,2.31988E-05,0.920535,0.920685,0.000149455,-0.00281598,-0.00281721,-1.22293E-06,0.483959,0.483922,-3.67442E-05,0.0120998,0.0120882,-1.16125E-05,0.00359701,-0.0064888,-0.0100858,0.0159613,-0.0163927,-0.032354,0.00350199,0.0143222,0.0108202,0.0224704,0.0477805,0.0253101,-0.00290167,-0.00692537,-0.00402371,-0.0186732,-0.0993352,-0.0806619,0.000153296,0.00329256,0.00313926,0.0045946,0.00419428,-0.000400321,0.00145304,0.00125475,-0.000198293
-0.0787632,-0.078792,-2.87628E-05,0.0460733,0.0459457,-0.000127666,0.101896,0.101868,-2.80217E-05,-2.58717,-2.58735,-0.000179757,-0.061867,-0.0618438,2.31851E-05,0.920349,0.920498,0.000149386,-0.00281444,-0.00281568,-1.23525E-06,0.484005,0.483968,-3.67641E-05,0.0121144,0.0121027,-1.16555E-05,0.00359639,-0.00650496,-0.0101013,0.0159636,-0.0163919,-0.0323556,0.00350098,0.0143381,0.0108372,0.0224707,0.0477759,0.0253052,-0.00289995,-0.00691221,-0.00401226,-0.0186646,-0.0993225,-0.0806579,0.000154831,0.00327251,0.00311768,0.00459705,0.00419503,-0.000402022,0.00145839,0.00125874,-0.000199655
-0.0787273,-0.078756,-2.87579E-05,0.0462329,0.0461052,-0.000127685,0.101931,0.101903,-2.80137E-05,-2.58695,-2.58713,-0.00017976,-0.0618959,-0.0618728,2.31713E-05,0.920162,0.920311,0.000149316,-0.00281289,-0.00281413,-1.24744E-06,0.484051,0.484014,-3.67831E-05,0.012129,0.0121173,-1.16978E-05,0.00359578,-0.00652109,-0.0101169,0.015966,-0.0163912,-0.0323572,0.00349998,0.0143541,0.0108541,0.0224711,0.0477713,0.0253002,-0.00289822,-0.00689908,-0.00400086,-0.0186558,-0.0993097,-0.0806539,0.000156352,0.0032526,0.00309625,0.00459939,0.0041957,-0.000403694,0.00146367,0.00126267,-0.000200997
-0.0786913,-0.0787201,-2.87531E-05,0.0463926,0.0462649,-0.000127703,0.101966,0.101938,-2.80058E-05,-2.58672,-2.5869,-0.000179764,-0.0619249,-0.0619017,2.31574E-05,0.919975,0.920125,0.000149245,-0.00281131,-0.00281257,-1.25952E-06,0.484097,0.48406,-3.68011E-05,0.0121437,0.0121319,-1.17396E-05,0.00359517,-0.00654255,-0.0101377,0.0159683,-0.0163915,-0.0323598,0.00349898,0.0143808,0.0108818,0.0224715,0.047765,0.0252934,-0.00289648,-0.00683655,-0.00394007,-0.0186469,-0.0993185,-0.0806717,0.000157857,0.00314628,0.00298842,0.00460162,0.00422119,-0.000380437,0.00146888,0.00123506,-0.000233813
-0.0786554,-0.0786841,-2.87482E-05,0.0465522,0.0464245,-0.000127722,0.102001,0.101973,-2.79976E-05,-2.5865,-2.58668,-0.000179767,-0.0619538,-0.0619307,2.31475E-05,0.919789,0.919938,0.000149181,-0.00280973,-0.002811,-1.27194E-06,0.484143,0.484106,-3.68235E-05,0.0121584,0.0121466,-1.17828E-05,0.00359442,-0.0065617,-0.0101561,0.0159705,-0.016391,-0.0323615,0.00349775,0.0144029,0.0109052,0.0224721,0.04776,0.0252879,-0.00289764,-0.00679521,-0.00389758,-0.0186412,-0.099319,-0.0806778,0.000159871,0.00307983,0.00291996,0.00460495,0.00422118,-0.000383767,0.00147673,0.00122047,-0.000256261
-0.0786195,-0.0786482,-2.87086E-05,0.0467119,0.0465842,-0.000127731,0.102036,0.102008,-2.79502E-05,-2.58627,-2.58645,-0.000179768,-0.061983,-0.0619596,2.34112E-05,0.919602,0.919752,0.000149287,-0.0028081,-0.00280941,-1.30746E-06,0.484189,0.484152,-3.6871E-05,0.0121737,0.0121614,-1.23337E-05,0.00358922,-0.00656488,-0.0101541,0.0159719,-0.0164186,-0.0323906,0.0034925,0.0143844,0.0108919,0.0224697,0.0477738,0.0253042,-0.00290953,-0.00700115,-0.00409161,-0.0186407,-0.0991987,-0.080558,0.000157746,0.00401126,0.00385351,0.00461027,0.00402526,-0.00058501,0.00154071,0.00129153,-0.000249173
-0.0785836,-0.0786123,-2.86974E-05,0.0468716,0.0467438,-0.000127757,0.102071,0.102043,-2.79377E-05,-2.58605,-2.58623,-0.000179758,-0.0620122,-0.0619889,2.32969E-05,0.919416,0.919565,0.000149195,-0.00280648,-0.00280778,-1.30676E-06,0.484235,0.484198,-3.68793E-05,0.0121891,0.0121768,-1.2376E-05,0.0035882,-0.0065807,-0.0101689,0.0159752,-0.0164181,-0.0323933,0.00349118,0.0143915,0.0109003,0.0224692,0.0477657,0.0252965,-0.00290074,-0.00699848,-0.00409774,-0.018631,-0.0991759,-0.0805449,0.00015872,0.00403589,0.00387717,0.00461136,0.00402823,-0.00058313,0.00154172,0.00135179,-0.000189931
-0.0785477,-0.0785764,-2.87228E-05,0.0470313,0.0469035,-0.000127789,0.102106,0.102078,-2.79648E-05,-2.58582,-2.586,-0.000179761,-0.062041,-0.062018,2.30123E-05,0.91923,0.919379,0.000148939,-0.00280486,-0.00280616,-1.29466E-06,0.484281,0.484244,-3.6866E-05,0.0122041,0.0121922,-1.19152E-05,0.00359196,-0.00659624,-0.0101882,0.0159791,-0.0164164,-0.0323955,0.00349438,0.0144059,0.0109115,0.022472,0.0477616,0.0252896,-0.00288131,-0.00698862,-0.00410731,-0.0186095,-0.0991668,-0.0805573,0.000162404,0.00402714,0.00386474,0.0046097,0.00402767,-0.000582028,0.00148421,0.00135241,-0.000131799
-0.0785118,-0.0785405,-2.87332E-05,0.0471911,0.0470633,-0.000127808,0.10214,0.102113,-2.79713E-05,-2.5856,-2.58578,-0.000179777,-0.0620698,-0.0620467,2.30318E-05,0.919044,0.919192,0.000148866,-0.00280323,-0.00280454,-1.30761E-06,0.484327,0.48429,-3.68879E-05,0.0122189,0.0122071,-1.17994E-05,0.00359298,-0.00660926,-0.0102022,0.0159813,-0.0164148,-0.0323961,0.00349496,0.0144251,0.0109302,0.0224734,0.0477615,0.0252882,-0.0028809,-0.0069832,-0.0041023,-0.0185995,-0.0991567,-0.0805572,0.000163781,0.00401701,0.00385323,0.00461289,0.00402583,-0.000587062,0.00147445,0.00130892,-0.000165533
-0.0784759,-0.0785046,-2.87365E-05,0.0473509,0.0472231,-0.000127825,0.102175,0.102147,-2.79713E-05,-2.58537,-2.58555,-0.000179783,-0.0620985,-0.0620755,2.30199E-05,0.918858,0.919006,0.000148791,-0.00280159,-0.0028029,-1.3175E-06,0.484374,0.484337,-3.69162E-05,0.0122337,0.0122219,-1.17925E-05,0.00359329,-0.00662389,-0.0102172,0.0159835,-0.0164144,-0.0323979,0.00349485,0.0144423,0.0109475,0.022474,0.0477576,0.0252836,-0.0028792,-0.00697075,-0.00409154,-0.0185902,-0.0991425,-0.0805524,0.00016502,0.00399843,0.00383341,0.00461634,0.0040272,-0.00058914,0.00147455,0.00130148,-0.000173075
-0.07844,-0.0784687,-2.87369E-05,0.0475107,0.0473829,-0.000127844,0.10221,0.102182,-2.79686E-05,-2.58515,-2.58533,-0.000179787,-0.0621273,-0.0621043,2.30038E-05,0.918672,0.91882,0.000148719,-0.00279993,-0.00280126,-1.32735E-06,0.48442,0.484383,-3.69418E-05,0.0122484,0.0122366,-1.18079E-05,0.00359329,-0.00663891,-0.0102322,0.0159859,-0.0164138,-0.0323997,0.00349446,0.0144587,0.0109643,0.0224745,0.0477533,0.0252789,-0.00287715,-0.00695857,-0.00408142,-0.0185812,-0.0991295,-0.0805484,0.000166252,0.00398122,0.00381497,0.00461944,0.00402857,-0.000590876,0.00147667,0.00130147,-0.000175195
-0.078404,-0.0784328,-2.8736E-05,0.0476705,0.0475427,-0.000127864,0.102245,0.102217,-2.79645E-05,-2.58493,-2.5851,-0.00017979,-0.0621561,-0.0621331,2.29867E-05,0.918486,0.918635,0.000148647,-0.00279826,-0.0027996,-1.33721E-06,0.484466,0.484429,-3.69647E-05,0.0122632,0.0122514,-1.18275E-05,0.00359315,-0.00665413,-0.0102473,0.0159884,-0.016413,-0.0324015,0.00349393,0.0144748,0.0109809,0.0224748,0.0477489,0.0252741,-0.00287501,-0.00694637,-0.00407137,-0.0185723,-0.0991169,-0.0805446,0.000167484,0.00396423,0.00379675,0.00462224,0.00402965,-0.000592592,0.00147914,0.00130298,-0.000176163
-0.0783681,-0.0783968,-2.87344E-05,0.0478304,0.0477025,-0.000127885,0.10228,0.102252,-2.79598E-05,-2.5847,-2.58488,-0.000179792,-0.0621848,-0.0621618,2.29694E-05,0.9183,0.918449,0.000148577,-0.00279658,-0.00279792,-1.34705E-06,0.484512,0.484475,-3.69856E-05,0.012278,0.0122661,-1.18474E-05,0.00359294,-0.00666082,-0.0102538,0.015991,-0.0164132,-0.0324042,0.00349333,0.014473,0.0109796,0.0224751,0.0477513,0.0252761,-0.00287284,-0.00702307,-0.00415023,-0.0185635,-0.0991251,-0.0805616,0.000168715,0.00413659,0.00396788,0.00462479,0.00403572,-0.000589076,0.00148163,0.00136418,-0.00011745
-0.0783322,-0.0783609,-2.87385E-05,0.0479903,0.0478624,-0.000127909,0.102315,0.102287,-2.79614E-05,-2.58448,-2.58466,-0.000179801,-0.0622134,-0.0621905,2.29206E-05,0.918115,0.918263,0.000148393,-0.00279489,-0.00279624,-1.34677E-06,0.484558,0.484521,-3.69868E-05,0.0122928,0.012281,-1.17919E-05,0.00359325,-0.00668391,-0.0102772,0.0159937,-0.0164113,-0.032405,0.00349326,0.0145047,0.0110115,0.0224765,0.0477407,0.0252641,-0.00286967,-0.00693124,-0.00406157,-0.0185484,-0.0990946,-0.0805462,0.000169646,0.0039506,0.00378096,0.00462537,0.00403139,-0.000593974,0.00147832,0.00131255,-0.00016577
